valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,artistslist,numero_de_artistas,mainartist,duration_s,feat
0.5479999999999999,1985,0.132,['Survivor'],0.8170000000000001,245640,0.599,0,2KH16WveTQWT6KOG9Rg6e2,3.11e-4,0,0.0873,-9.249,0,Eye of the Tiger,77,1985,0.0328,108.873,Popular,,1,Survivor,245.64,0
0.795,1986,0.0778,['Bon Jovi'],0.532,249293,0.887,0,37ZJ0p5Jm13JPevGcx4SkF,2.14e-4,0,0.294,-3.757,1,Livin' On A Prayer,83,1986-08-16,0.0335,122.511,Popular,,1,Bon Jovi,249.293,0
0.812,1986,0.0663,['Bon Jovi'],0.541,222707,0.96,0,0rmGAIH9LNJewFw7nKzZnc,2.25e-6,0,0.344,-2.947,0,You Give Love A Bad Name,80,1986-08-16,0.0505,122.803,Popular,,1,Bon Jovi,222.707,0
0.82,1986,0.182,['Paul Simon'],0.7759999999999999,280000,0.763,0,0qxYx4F3vm1AOnfux6dDxP,0.0065,5,0.077,-8.124,1,You Can Call Me Al,76,1986-08-12,0.0535,128.433,Popular,,1,Paul Simon,280,0
0.188,1986,0.0628,['Europe'],0.529,310333,0.843,0,3MrRksHupTVEQ7YbA0FsZK,8.2699999999999e-4,6,0.0608,-6.908,0,The Final Countdown,77,1986,0.0616,117.662,Popular,,1,Europe,310.333,0
0.867,1987,0.207,['Whitney Houston'],0.7090000000000001,291293,0.8240000000000001,0,2tUBqZG2AbRi7Q0BIrVrEj,3.07e-4,1,0.0888,-8.824,1,I Wanna Dance with Somebody (Who Loves Me),82,1987-06-02,0.0453,118.818,Popular,,1,Whitney Houston,291.293,0
0.731,1987,0.258,['Fleetwood Mac'],0.73,226653,0.487,0,254bXAqt3zP6P50BdQvEsq,0.01,4,0.0852,-10.991,1,Everywhere - 2017 Remaster,79,1987-04-13,0.0303,114.965,Popular,,1,Fleetwood Mac,226.653,0
0.657,1987,0.0135,['U2'],0.564,277477,0.774,0,6wpGqhRvJGNNXwWlPmkMyO,0.00191,1,0.0861,-9.424,1,I Still Haven't Found What I'm Looking For,79,1987-03-03,0.0368,100.894,Popular,,1,U2,277.477,0
0.595,1987,0.247,['Michael Jackson'],0.853,257760,0.981,0,2bCQHF9gdG5BNDVuEIEnNk,0.468,8,0.306,-3.947,1,Smooth Criminal - 2012 Remaster,76,1987-08-31,0.0751,118.193,Popular,,1,Michael Jackson,257.76,0
0.534,1987,0.0298,['Starship'],0.643,270333,0.8009999999999999,0,3X7uFMzJrEE0sxn62qd8Ch,0,6,0.0719,-4.921,1,Nothing's Gonna Stop Us Now,76,1987-07-27,0.0228,95.988,Popular,,1,Starship,270.333,0
0.113,1987,2.02e-4,['U2'],0.54,295516,0.429,0,6ADSaE87h8Y3lccZlBJdXH,0.355,2,0.141,-11.822,1,With Or Without You - Remastered,79,1987-03-03,0.0285,110.171,Popular,,1,U2,295.516,0
0.909,1987,0.14800000000000002,['Luis Miguel'],0.78,191973,0.877,0,1uKjQoh8JZj9ryuYRhpd7E,2.36e-6,6,0.0627,-3.683,0,Ahora Te Puedes Marchar,78,1987-07-15,0.0427,133.263,Popular,,1,Luis Miguel,191.973,0
0.194,1988,0.313,['Tracy Chapman'],0.711,296800,0.292,0,2M9ro2krNb7nr7HSprkEgo,0,4,0.131,-15.523,0,Fast Car,78,1988-04-05,0.037,103.951,Popular,,1,Tracy Chapman,296.8,0
0.27,1988,0.0157,['Pixies'],0.518,236973,0.436,0,6mcxQ1Y3uQRU0IHsvdNLH1,6.21e-4,4,0.079,-14.134,1,Where Is My Mind?,77,1988,0.0349,80.88,Popular,,1,Pixies,236.973,0
0.468,1988,0.0811,['Tracy Chapman'],0.6920000000000001,193120,0.422,0,2DjWsDGgL1xNbhnr7f6t5F,0,2,0.0848,-10.533,1,Baby Can I Hold You,77,1988-04-05,0.0333,74.375,Popular,,1,Tracy Chapman,193.12,0
0.28300000000000003,1988,0.237,['Luis Miguel'],0.374,257027,0.727,0,6F9yAYUaNbUhdlQyt5uZ3b,0,10,0.134,-4.352,1,La Incondicional,76,1988-11-25,0.0309,155.127,Popular,,1,Luis Miguel,257.027,0
0.5720000000000001,1989,0.212,['Tom Petty'],0.623,256000,0.449,0,5tVA6TkbaAH9QMITTQRrNv,0,5,0.0613,-13.333,1,Free Fallin',78,1989-01-01,0.0253,84.383,Popular,,1,Tom Petty,256,0
0.254,1989,0.00169,['Mötley Crüe'],0.361,282920,0.97,0,7GonnnalI2s19OCQO1J7Tf,0.00163,7,0.35700000000000004,-4.817,0,Kickstart My Heart,76,1989,0.284,179.017,Popular,,1,Mötley Crüe,282.92,0
0.126,1989,0.8,['Richard Marx'],0.395,264333,0.252,0,4LFwNJWoj74Yd71fIr1W8x,0,0,0.101,-13.589,1,Right Here Waiting,76,1989-01-01,0.0301,177.679,Popular,,1,Richard Marx,264.333,0
0.259,1990,1.47e-4,['AC/DC'],0.502,292880,0.89,0,57bgtoPSgt236HzfBOd8kj,0.0117,4,0.217,-5.175,1,Thunderstruck,83,1990-09-24,0.0364,133.52,Popular,,1,AC/DC,292.88,0
0.722,1990,0.34,['Roxette'],0.52,258787,0.652,0,6kvoHl80mfCVTv7XnZkjQn,5.4899999999999986e-5,5,0.256,-6.655,1,"It Must Have Been Love - From the Film ""Pretty Woman""",76,1990-05-20,0.0274,80.609,Popular,,1,Roxette,258.787,0
0.246,1990,0.315,['Scorpions'],0.452,312360,0.524,0,3ovjw5HZZv43SxTwApooCM,0,0,0.103,-10.108,1,Wind Of Change,78,1990-01-01,0.0351,151.505,Popular,,1,Scorpions,312.36,0
0.458,1991,0.0576,['Red Hot Chili Peppers'],0.5589999999999999,264307,0.345,0,3d9DChrdc6BOeFsbrZ3Is0,1.05e-4,4,0.141,-13.496,1,Under the Bridge,81,1991-09-24,0.0459,84.581,Popular,,1,Red Hot Chili Peppers,264.307,0
0.8029999999999999,1991,0.179,['R.E.M.'],0.6659999999999999,268427,0.855,0,31AOj9sFz2gM0O3hMARRBx,1.2e-6,9,0.0987,-5.051,0,Losing My Religion,82,1991-03-12,0.0295,125.639,Popular,,1,R.E.M.,268.427,0
0.226,1991,0.0163,"[""Guns N' Roses""]",0.294,536067,0.6409999999999999,0,3YRCqOhFifThpSRFJ1VWFM,0.22,11,0.112,-9.316,1,November Rain,80,1991-09-17,0.0291,79.759,Popular,,1,"""Guns N Roses""",536.067,0
0.595,1991,0.00752,['Pearl Jam'],0.284,340907,0.875,0,1L94M3KIu7QluZe63g64rv,4.61e-4,11,0.402,-6.069,0,Alive,76,1991-08-27,0.0422,75.009,Popular,,1,Pearl Jam,340.907,0
0.378,1991,0.0211,"[""Guns N' Roses""]",0.496,336000,0.7390000000000001,0,4JiEyzf0Md7KEFFGWDDdCr,0.00444,6,0.106,-7.193,1,Knockin' On Heaven's Door,77,1991-09-17,0.0415,132.41,Popular,,1,"""Guns N Roses""",336,0
0.325,1991,0.245,['U2'],0.392,276187,0.534,0,3G69vJMWsX6ZohTykad2AU,0.00104,0,0.155,-8.793,1,One,76,1991-11-18,0.0369,181.305,Popular,,1,U2,276.187,0
0.8059999999999999,1992,0.643,['Bobby Helms'],0.754,130973,0.424,0,3hBXvHLlTHvnbwrPbeoyAj,0,2,0.0652,-8.463,1,Jingle Bell Rock,83,1992-01-01,0.0363,119.705,Popular,,1,Bobby Helms,130.973,0
0.794,1992,0.33,['Ice Cube'],0.7979999999999999,260000,0.7440000000000001,1,2qOm7ukLyHUXWyR4ZWLwxA,1.06e-4,7,0.292,-5.3279999999999985,0,It Was A Good Day,76,1992-11-17,0.136,82.35600000000002,Popular,,1,Ice Cube,260,0
0.6609999999999999,1992,0.0266,['Rage Against The Machine'],0.466,313573,0.833,1,59WN2psjkt1tyaxjspN8fp,0,7,0.0327,-4.215,1,Killing In The Name,79,1992,0.304,88.785,Popular,,1,Rage Against The Machine,313.573,0
0.454,1992,0.161,['4 Non Blondes'],0.565,295533,0.564,0,0jWgAnTrNZmOGmqgvHhZEm,0,2,0.114,-10.044,1,What's Up?,79,1992-01-01,0.0292,134.355,Popular,,1,4 Non Blondes,295.533,0
0.108,1992,0.8440000000000001,['Whitney Houston'],0.306,271093,0.214,0,4eHbdreAnSOrDDsFfc4Fpm,5.3e-6,4,0.0839,-12.518,1,I Will Always Love You,77,1992-11-17,0.0356,66.98,Popular,,1,Whitney Houston,271.093,0
0.104,1993,0.0102,['Radiohead'],0.515,238640,0.43,1,6b2oQwSGFkzsMtQruIWm2p,1.4099999999999e-4,7,0.129,-9.935,1,Creep,82,1993-02-22,0.0369,91.841,Popular,,1,Radiohead,238.64,0
0.726,1993,0.183,['Counting Crows'],0.578,272293,0.8170000000000001,0,5DiXcVovI0FcY2s0icWWUu,3.06e-6,0,0.285,-6.5420000000000025,1,Mr. Jones,77,1993-01-01,0.0363,141.621,Popular,,1,Counting Crows,272.293,0
0.204,1993,0.0783,['The Cranberries'],0.439,274707,0.434,0,0gEyKnHvgkrkBM6fbeHdwK,4.870000000000001e-5,7,0.14,-14.918,1,Linger,76,1993-03-01,0.0265,94.845,Popular,,1,The Cranberries,274.707,0
0.35,1994,0.16399999999999998,['Mariah Carey'],0.336,241107,0.627,0,0bYg9bo50gSsH3LtXe2SQn,0,7,0.0708,-7.462999999999999,1,All I Want for Christmas Is You,88,1994-11-01,0.0384,150.273,Popular,,1,Mariah Carey,241.107,0
0.836,1994,0.903,"['Frank Sinatra', 'B. Swanson Quartet']",0.652,155453,0.259,0,4kKdvXD0ez7jp1296JmAts,0,2,0.362,-13.336,1,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),80,1994-11-08,0.0595,142.16899999999995,Popular,,2,Frank Sinatra,155.453,1
0.7040000000000001,1994,0.022,['Mariah Carey'],0.561,153240,0.782,0,3PIDciSFdrQxSQSihim3hN,0,3,0.109,-7.444,1,Christmas (Baby Please Come Home),77,1994-11-01,0.0317,127.148,Popular,,1,Mariah Carey,153.24,0
0.304,1994,0.0154,['The Cranberries'],0.307,306427,0.635,0,2IZZqH4K02UIYg5EohpNHF,0.00483,7,0.366,-8.957,1,Zombie,81,1994-10-03,0.0339,166.97299999999996,Popular,,1,The Cranberries,306.427,0
0.7809999999999999,1994,0.00293,['Green Day'],0.442,181533,0.943,0,6L89mwZXSOwYl76YXfX13s,8.71e-6,3,0.091,-3.205,1,Basket Case,79,1994-02-01,0.0602,85.064,Popular,,1,Green Day,181.533,0
0.147,1994,2.17e-4,['Soundgarden'],0.35,318587,0.828,0,2EoOZnxNgtmZaD8uUmz2nD,1.61e-4,6,0.0774,-5.3729999999999976,1,Black Hole Sun,76,1994-03-09,0.041,105.435,Popular,,1,Soundgarden,318.587,0
0.777,1994,0.472,['The Notorious B.I.G.'],0.889,302693,0.816,1,5ByAIlEEnxYdvpnezg7HTX,0,9,0.204,-4.67,1,Juicy - 2005 Remaster,76,1994-09-13,0.247,96.056,Popular,,1,The Notorious B.I.G.,302.693,0
0.758,1994,0.4320000000000001,['The Notorious B.I.G.'],0.778,252747,0.578,1,2g8HN35AnVGIk7B8yMucww,0,9,0.138,-7.22,0,Big Poppa - 2005 Remaster,76,1994-09-13,0.274,84.48700000000002,Popular,,1,The Notorious B.I.G.,252.747,0
0.327,1994,0.117,['Bon Jovi'],0.383,353027,0.659,0,2RChe0r2cMoyOvuKobZy44,0,4,0.0778,-5.558,1,Always,76,1994-10-18,0.0312,140.795,Popular,,1,Bon Jovi,353.027,0
0.456,1995,0.00236,['Oasis'],0.41,258907,0.8540000000000001,0,1qPbGZqppFwLwcBC1JQ6Vr,0,2,0.133,-5.609,1,Wonderwall,79,1995-10-02,0.0366,174.584,Popular,,1,Oasis,258.907,0
0.387,1995,0.0655,"['Coolio', 'L.V.']",0.647,240693,0.514,0,7lQWRAjyhTpCWFC0jmclT4,0,8,0.398,-10.05,1,Gangsta's Paradise,82,1995-11-07,0.0593,79.97399999999998,Popular,,2,Coolio,240.693,1
0.964,1995,0.0163,['The Smashing Pumpkins'],0.767,266200,0.787,0,5QLHGv0DfpeXLNFo7SFEy1,0.583,3,0.0513,-9.897,1,1979 - Remastered 2012,76,1995,0.0331,126.879,Popular,,1,The Smashing Pumpkins,266.2,0
0.644,1995,0.643,['Fools Garden'],0.6629999999999999,191027,0.475,0,4fXGWiVhlOLdhwRDP6pIFG,0,1,0.122,-8.834,1,Lemon Tree,78,1995-01-01,0.0417,143.175,Popular,,1,Fools Garden,191.027,0
0.805,1996,0.00253,['2Pac'],0.8009999999999999,278387,0.908,1,20fBuVybkHgjF6vNhSMROD,6.55e-4,2,0.0698,-6.5539999999999985,1,Ambitionz Az A Ridah,78,1996,0.221,87.279,Popular,,1,2Pac,278.387,0
0.506,1996,0.0279,['Fugees'],0.765,298773,0.29,0,0Q0IVlqMV64kNLlwjPj0Hl,1.02e-6,4,0.5710000000000001,-17.117,0,Killing Me Softly With His Song,79,1996-02-13,0.139,92.409,Popular,,1,Fugees,298.773,0
0.8909999999999999,1996,0.101,['Spice Girls'],0.768,173027,0.8640000000000001,0,1Je1IMUlBXcx1Fz0WE7oPT,0,11,0.162,-6.145,1,Wannabe,79,1996-01-01,0.0324,110.008,Popular,,1,Spice Girls,173.027,0
0.67,1996,0.303,"['Blackstreet', 'Dr. Dre', 'Queen Pen']",0.867,304600,0.6459999999999999,0,6MdqqkQ8sSC0WB4i8PyRuQ,0,1,0.279,-4.674,0,No Diggity,76,1996-09-09,0.28800000000000003,88.634,Popular,,3,Blackstreet,304.6,1
0.858,1996,0.03,"['2Pac', 'Big Syke']",0.873,307773,0.7190000000000001,1,5e7ldn9Kwo8Aw9Z8ql9cDj,0,1,0.333,-5.948,1,All Eyez On Me (ft. Big Syke),77,1996,0.248,93.281,Popular,,2,2Pac,307.773,1
0.364,1997,5.99e-5,['Foo Fighters'],0.413,250547,0.8809999999999999,0,5UWwZ5lm5PKu6eKsHAGxOk,3.08e-4,11,0.0805,-5.541,0,Everlong,78,1997-05-20,0.0367,158.066,Popular,,1,Foo Fighters,250.547,0
0.546,1997,0.546,['John Denver'],0.255,197813,0.43,0,39q7xibBdRboeMKUbZEB6g,1.87e-5,9,0.188,-12.564,1,"Take Me Home, Country Roads",77,1997-06-17,0.0322,164.267,Popular,,1,John Denver,197.813,0
0.67,1997,0.145,['The Notorious B.I.G.'],0.901,229827,0.6970000000000001,1,7KwZNVEaqikRSBSpyhXK2j,0,9,0.287,-3.439,1,Hypnotize - 2014 Remaster,77,1997-03-04,0.28,93.941,Popular,,1,The Notorious B.I.G.,229.827,0
0.518,1997,0.0335,['The Verve'],0.35600000000000004,357267,0.917,0,57iDDD9N9tTWe75x6qhStw,0,9,0.406,-6.006,1,Bitter Sweet Symphony,79,1997-09-29,0.0479,171.176,Popular,,1,The Verve,357.267,0
0.421,1997,0.023,['Sixpence None The Richer'],0.526,208680,0.7490000000000001,0,754kgU5rWscRTfvlsuEwFp,1.76e-6,3,0.0692,-6.964,1,Kiss Me,76,1997,0.0283,99.982,Popular,,1,Sixpence None The Richer,208.68,0
0.918,1997,0.00178,['Blur'],0.674,121160,0.789,0,1FTSo4v6BOZH9QxKc3MbVM,0.0071,8,0.0754,-6.903,1,Song 2 - 2012 Remaster,76,1997-02-10,0.0676,129.804,Popular,,1,Blur,121.16,0
0.973,1997,0.279,['ChiChi Peralta'],0.805,271031,0.757,0,2q9udNV9NK0BL3q9p6TLxf,8.39e-4,8,0.101,-7.46,1,Procura,76,1997-07-01,0.0355,102.14,Popular,,1,ChiChi Peralta,271.031,0
0.4970000000000001,1998,0.00125,['The Goo Goo Dolls'],0.315,289533,0.715,0,6Qyc6fS4DsZjB2mRW9DsQs,7.97e-6,11,0.0942,-8.072000000000001,0,Iris,78,1998-09-11,0.0362,155.925,Popular,,1,The Goo Goo Dolls,289.533,0
0.7859999999999999,1998,0.128,['George Michael'],0.574,300107,0.629,0,4jDmJ51x1o9NZB5Nxxc7gY,0,2,0.271,-8.815,0,Careless Whisper,77,1998-11-09,0.0363,153.119,Popular,,1,George Michael,300.107,0
0.7659999999999999,1998,0.00704,['The Offspring'],0.523,180160,0.943,0,4EchqUKQ3qAQuRNKmeIpnf,3.81e-5,1,0.0579,-4.203,1,The Kids Aren't Alright,77,1998-11-16,0.0337,99.607,Popular,,1,The Offspring,180.16,0
0.968,1998,0.0134,['Vengaboys'],0.8109999999999999,202571,0.935,0,2Ld2LehpgQNREMxl9LlIzm,0.411,11,0.0244,-4.595,0,"Boom, Boom, Boom, Boom!!",76,1998,0.0407,138.47899999999998,Popular,,1,Vengaboys,202.571,0
0.459,1998,0.0082,['Cher'],0.652,239027,0.917,0,2goLsvvODILDzeeiT4dAoR,0,6,0.0509,-6.72,1,Believe,76,1998,0.0548,132.975,Popular,,1,Cher,239.027,0
0.138,1998,0.165,['Aerosmith'],0.383,298760,0.662,0,225xvV8r1yKMHErSWivnow,0,2,0.248,-5.162000000000001,1,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",76,1998-06-23,0.0333,121.154,Popular,,1,Aerosmith,298.76,0
0.59,1999,0.0251,['TLC'],0.743,214400,0.675,0,1KGi9sZVMeszgZOWivFpxs,7.17e-4,8,0.0685,-4.267,0,No Scrubs,79,1999-02-23,0.0953,92.909,Popular,,1,TLC,214.4,0
0.684,1999,0.0103,['blink-182'],0.434,167067,0.897,0,2m1hi0nfMR9vdGC8UcrnwU,0,0,0.612,-4.918,1,All The Small Things,79,1999-06-01,0.0488,148.726,Popular,,1,blink-182,167.067,0
0.718,1999,0.76,"['Perry Como', 'The Fontane Sisters', 'Mitchell Ayres & His Orchestra']",0.7240000000000001,155933,0.276,0,2pXpURmn6zC5ZYDMms6fwa,0,7,0.116,-12.25,1,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),76,1999-08-20,0.0599,112.874,Popular,,3,Perry Como,155.933,1
0.527,1999,0.16,"['Dr. Dre', 'Snoop Dogg']",0.816,270587,0.775,1,503OTo2dSqe7qk76rgsbep,3.1e-4,11,0.0543,-3.323,1,Still D.R.E.,80,1999-11-16,0.234,93.431,Popular,,2,Dr. Dre,270.587,1
0.328,1999,0.0021,['Red Hot Chili Peppers'],0.5920000000000001,329733,0.767,0,48UPSzbZjgc449aqz8bxox,0.00165,9,0.127,-2.7880000000000003,0,Californication,81,1999-06-08,0.027,96.483,Popular,,1,Red Hot Chili Peppers,329.733,0
0.7759999999999999,1999,0.0395,['Smash Mouth'],0.731,200373,0.867,0,3cfOd4CMv2snFaKAnMdnvK,0,11,0.0861,-5.881,1,All Star,79,1999-06-08,0.032,104.019,Popular,,1,Smash Mouth,200.373,0
0.7340000000000001,1999,0.273,"[""Destiny's Child""]",0.713,271333,0.6779999999999999,0,7H6ev70Weq6DdpZyyTmUXk,0,5,0.149,-3.525,0,Say My Name,77,1999-07-27,0.102,138.009,Popular,,1,"""Destinys Child""",271.333,0
0.482,1999,0.257,['Backstreet Boys'],0.6890000000000001,213307,0.6940000000000001,0,47BBI51FKFwOMlIiX6m8ya,0,6,0.14800000000000002,-5.83,0,I Want It That Way,79,1999-05-18,0.027,99.039,Popular,,1,Backstreet Boys,213.307,0
0.547,1999,0.0779,['Red Hot Chili Peppers'],0.595,215907,0.7170000000000001,0,1G391cbiT3v3Cywg8T7DM1,0.00274,0,0.108,-4.803,1,Scar Tissue,77,1999-06-08,0.0295,88.969,Popular,,1,Red Hot Chili Peppers,215.907,0
0.513,1999,0.00316,['Red Hot Chili Peppers'],0.458,255373,0.795,0,64BbK9SFKH2jk86U3dGj2P,2.02e-4,0,0.0756,-3.265,1,Otherside,78,1999-06-08,0.0574,123.229,Popular,,1,Red Hot Chili Peppers,255.373,0
0.309,1999,0.0281,"['Dr. Dre', 'Snoop Dogg']",0.922,161507,0.909,1,4LwU4Vp6od3Sb08CsP99GC,0,10,0.0856,-2.4290000000000003,0,The Next Episode,76,1999-11-16,0.27,95.295,Popular,,2,Dr. Dre,161.507,1
0.907,1999,0.202,['Britney Spears'],0.759,211067,0.6990000000000001,0,3MjUtNVVq3C8Fn0MP3zhXa,1.31e-4,0,0.443,-5.745,0,...Baby One More Time,77,1999-01-12,0.0307,92.96,Popular,,1,Britney Spears,211.067,0
0.892,1999,0.103,['Lou Bega'],0.622,220293,0.807,0,6x4tKaOzfNJpEJHySoiJcs,0,5,0.306,-6.7520000000000016,0,Mambo No. 5 (a Little Bit of...),76,1999-07-19,0.408,174.06,Popular,,1,Lou Bega,220.293,0
0.285,2000,0.00239,['Coldplay'],0.429,266773,0.6609999999999999,0,3AJwUDP919kvQ9QcozQPxg,1.21e-4,11,0.234,-7.227,1,Yellow,84,2000-07-10,0.0281,173.372,Popular,,1,Coldplay,266.773,0
0.613,2000,0.14300000000000002,['OutKast'],0.843,270507,0.8059999999999999,1,0I3q5fE6wg7LIfHGngUTnV,0,4,0.0771,-5.9460000000000015,0,Ms. Jackson,80,2000-10-31,0.269,94.948,Popular,,1,OutKast,270.507,0
0.4,2000,0.00958,['Linkin Park'],0.556,216880,0.8640000000000001,0,60a0Rd6pjrkxjPbaKzXjfq,0,3,0.209,-5.87,0,In the End,84,2000-10-24,0.0584,105.143,Popular,,1,Linkin Park,216.88,0
0.5429999999999999,2000,0.00664,['3 Doors Down'],0.545,233933,0.865,0,6ZOBP3NvffbU4SZcrnt1k6,1.1e-5,11,0.168,-5.7079999999999975,0,Kryptonite,78,2000,0.0286,99.009,Popular,,1,3 Doors Down,233.933,0
0.76,2000,0.0302,['Eminem'],0.949,284200,0.6609999999999999,1,3yfqSUWxFvZELEM4PmlwIR,0,5,0.0454,-4.244,0,The Real Slim Shady,80,2000-05-23,0.0572,104.504,Popular,,1,Eminem,284.2,0
0.941,2000,9.96e-4,['Disturbed'],0.695,279213,0.8759999999999999,1,40rvBMQizxkIqnjPdEWY1v,6.89e-6,3,0.106,-4.262,0,Down with the Sickness,76,2000-03-07,0.0553,89.954,Popular,,1,Disturbed,279.213,0
0.507,2000,0.0371,"['Eminem', 'Dido']",0.78,404107,0.768,1,3UmaczJpikHgJFyBTAJVoz,2.34e-6,6,0.518,-4.325,0,Stan,78,2000-05-23,0.238,80.063,Popular,,2,Eminem,404.107,1
0.894,2000,0.3,['Britney Spears'],0.7509999999999999,211160,0.8340000000000001,0,6naxalmIoLFWR0siv8dnQQ,1.77e-5,1,0.355,-5.444,0,Oops!...I Did It Again,78,2000-05-16,0.0437,95.053,Popular,,1,Britney Spears,211.16,0
0.5379999999999999,2000,0.0014,['Linkin Park'],0.4920000000000001,157333,0.969,0,3K4HG9evC7dg3N0R9cYqk4,1.32e-6,9,0.0787,-4.419,1,One Step Closer,76,2000-10-24,0.0491,95.136,Popular,,1,Linkin Park,157.333,0
0.654,2000,0.0561,"['Shaggy', 'Rik Rok']",0.853,227600,0.606,0,3WkibOpDF7cQ5xntM1epyf,0,0,0.313,-4.596,1,It Wasn't Me,76,2000-08-08,0.0713,94.759,Popular,,2,Shaggy,227.6,1
0.532,2000,0.0112,['The Beatles'],0.386,425653,0.607,0,0aym2LBJBk9DAYuHHutrIl,1.3800000000000008e-5,10,0.08800000000000001,-7.7,1,Hey Jude - Remastered 2015,76,2000-11-13,0.0261,147.207,Popular,,1,The Beatles,425.653,0
0.544,2000,0.0263,['Bon Jovi'],0.551,224493,0.913,0,0v1XpBHnsbkCn7iJ9Ucr1l,1.35e-5,0,0.34700000000000003,-4.063,0,It's My Life,79,2000-01-01,0.0466,119.992,Popular,,1,Bon Jovi,224.493,0
0.872,2000,0.0624,['Toploader'],0.632,232693,0.858,0,3Fzlg5r1IjhLk2qRw667od,0,10,0.34700000000000003,-3.463,1,Dancing in the Moonlight,76,2000,0.035,119.397,Popular,,1,Toploader,232.693,0
0.903,2001,0.0371,['Jimmy Eat World'],0.643,165853,0.8490000000000001,0,6GG73Jik4jUlQCkKg9JuGO,0,2,0.058,-5.428,1,The Middle,78,2001-07-17,0.0526,162.15200000000004,Popular,,1,Jimmy Eat World,165.853,0
0.499,2001,0.154,['Train'],0.468,259933,0.64,0,2hKdd3qO7cWr2Jo0Bcs0MA,0,0,0.154,-5.862,1,Drops of Jupiter (Tell Me),78,2001-03-27,0.0275,79.297,Popular,,1,Train,259.933,0
0.6920000000000001,2001,4.81e-4,['Papa Roach'],0.589,199907,0.89,1,5W8YXBz9MTIDyrpYaCg2Ky,8.2e-4,4,0.201,-3.719,0,Last Resort,80,2001-04-25,0.0603,90.598,Popular,,1,Papa Roach,199.907,0
0.6609999999999999,2001,0.00719,['Weezer'],0.654,200307,0.81,0,2MLHyLy5z5l5YRp7momlgw,0.00251,4,0.165,-6.26,0,Island In The Sun,76,2001-05-15,0.0288,114.623,Popular,,1,Weezer,200.307,0
0.28600000000000003,2001,2.78e-4,['System Of A Down'],0.419,210240,0.934,0,2DlHlPMa4M17kufBvI2lEN,0.0015,7,0.132,-3.908,0,Chop Suey!,80,2001-09-04,0.12,127.288,Popular,,1,System Of A Down,210.24,0
0.5429999999999999,2001,0.00135,['Nickelback'],0.446,223840,0.764,0,0gmbgwZ8iqyMPmXefof8Yf,0,10,0.099,-5.042,1,How You Remind Me,78,2001-09-11,0.033,172.09400000000005,Popular,,1,Nickelback,223.84,0
0.687,2001,0.0206,['John Mayer'],0.647,249627,0.7290000000000001,0,7vFv0yFGMJW3qVXbAd9BK9,0.0489,5,0.134,-6.251,1,Your Body Is a Wonderland,76,2001-08-16,0.0236,94.01,Popular,,1,John Mayer,249.627,0
0.481,2001,2.64e-4,['System Of A Down'],0.413,218933,0.873,0,0snQkGI5qnAmohLE7jTsTn,0.0025,8,0.204,-4.151,1,Toxicity,78,2001-09-04,0.0535,116.681,Popular,,1,System Of A Down,218.933,0
0.484,2001,0.21600000000000005,['Backstreet Boys'],0.6890000000000001,213600,0.7020000000000001,0,6e40mgJiCid5HRAGrbpGA6,0,6,0.159,-5.642,0,I Want It That Way,77,2001-10-23,0.0261,99.031,Popular,,1,Backstreet Boys,213.6,0
0.1,2002,0.0622,"['Eminem', 'Nate Dogg']",0.5479999999999999,297787,0.847,1,4xkOaSrkexMciUUogZKVTS,0,1,0.0816,-3.237,1,'Till I Collapse,84,2002-05-26,0.18600000000000003,171.447,Popular,,2,Eminem,297.787,1
0.662,2002,0.00286,['Eminem'],0.908,290320,0.669,1,7lQ8MOhq6IN2w8EYcFNSUk,0,7,0.237,-2.827,1,Without Me,83,2002-05-26,0.0738,112.238,Popular,,1,Eminem,290.32,0
0.213,2002,0.731,['Coldplay'],0.557,309600,0.442,0,75JFxkI2RXiU7L9VXzMkle,1.46e-5,5,0.11,-7.224,1,The Scientist,84,2002-08-08,0.0243,146.27700000000004,Popular,,1,Coldplay,309.6,0
0.875,2002,0.0179,['Red Hot Chili Peppers'],0.618,269000,0.938,0,3ZOEytgrvLwQaqXreDs2Jx,0,9,0.16699999999999998,-3.442,1,Can't Stop,80,2002-07-09,0.0456,91.455,Popular,,1,Red Hot Chili Peppers,269,0
0.872,2002,0.038,['Stevie Wonder'],0.633,245493,0.634,0,1h2xVEoJORqrg71HocgqXd,0.0064,8,0.0385,-12.115,1,Superstition - Single Version,77,2002-10-29,0.0725,100.499,Popular,,1,Stevie Wonder,245.493,0
0.465,2002,0.228,['Maroon 5'],0.6509999999999999,259453,0.6629999999999999,0,4llK75pXNWZz6KAho2Gp16,0,0,0.0994,-5.569,0,She Will Be Loved - Radio Mix,80,2002,0.0281,102,Popular,,1,Maroon 5,259.453,0
0.607,2002,0.227,"['Nelly', 'Kelly Rowland']",0.727,289160,0.552,1,0ARK753YaiJbpLUk7z5yIM,1.64e-4,2,0.198,-8.074,0,Dilemma,78,2002-06-25,0.14,168.18900000000005,Popular,,2,Nelly,289.16,1
